,dt,vehicle_id,dtc_data,dtc_status
1266,2023-06-30 11:37:06,519,P16ea,pending
1267,2023-06-30 12:52:28,519,P16ea,pending
1268,2023-06-30 21:02:18,519,P16ea,pending
1269,2023-06-30 21:44:29,421,P1024,storred
1270,2023-06-30 21:53:29,421,P1024,storred
1271,2023-06-30 22:49:38,519,P16ea,pending
1272,2023-06-30 23:12:44,421,P1024,storred
1273,2023-06-30 23:30:05,421,P1024,storred
1274,2023-06-30 23:38:43,421,P1024,storred
1275,2023-06-30 23:55:35,421,P1024,storred
1276,2023-07-01 00:13:25,519,P16ea,pending
1277,2023-07-01 00:14:26,421,P1024,storred
1278,2023-07-01 00:26:30,519,P16ea,pending
1279,2023-07-01 00:32:49,421,P1024,storred
1280,2023-07-01 00:52:48,421,P1024,storred
1281,2023-07-01 00:57:43,421,P1024,storred
1282,2023-07-01 01:26:11,421,P1024,storred
1283,2023-07-01 01:38:58,519,P16ea,pending
1284,2023-07-01 02:22:22,421,P1024,storred
1285,2023-07-01 02:31:12,421,P1024,storred
1286,2023-07-01 02:51:15,421,P1024,storred
1287,2023-07-01 02:56:18,519,P16ea,pending
1288,2023-07-01 03:41:14,421,P1024,storred
1289,2023-07-01 04:03:53,421,P1024,storred
1290,2023-07-01 06:15:27,456,P02e5,pending
1291,2023-07-01 10:29:33,519,P16ea,pending
1292,2023-07-01 12:05:22,519,P16ea,pending
1293,2023-07-01 22:48:22,519,P16ea,pending
1294,2023-07-01 22:58:09,519,P16ea,pending
1295,2023-07-02 02:54:14,519,P16ea,pending
1296,2023-07-02 03:27:54,519,P16ea,pending
1297,2023-07-02 06:04:58,519,P16ea,pending
1298,2023-07-03 07:22:23,519,P16ea,pending
1299,2023-07-03 10:01:15,519,P16ea,pending
1300,2023-07-03 10:39:51,519,P16ea,pending
1301,2023-07-03 10:48:14,519,P16ea,pending
1302,2023-07-03 11:08:20,519,P16ea,pending
1303,2023-07-03 13:57:02,519,P16ea,pending
1304,2023-07-03 21:37:40,519,P16ea,pending
1305,2023-07-03 21:38:30,421,P1024,storred
1306,2023-07-03 23:17:59,421,P1024,storred
1307,2023-07-03 23:25:40,421,P1024,storred
1308,2023-07-03 23:52:02,519,P16ea,pending
1309,2023-07-04 00:29:16,519,P16ea,pending
1310,2023-07-04 00:37:07,421,P1024,storred
1311,2023-07-04 00:58:42,519,P16ea,pending
1312,2023-07-04 01:03:02,421,P1024,storred
1313,2023-07-04 01:27:15,421,P1024,storred
1314,2023-07-04 01:33:47,519,P16ea,pending
1315,2023-07-04 02:20:32,519,P16ea,pending
1316,2023-07-04 02:37:58,519,P16ea,pending
1317,2023-07-04 03:32:31,519,P16ea,pending
1318,2023-07-04 03:57:40,421,P1024,storred
1319,2023-07-04 04:10:22,421,P1024,storred
1320,2023-07-04 04:23:59,421,P1024,storred
1321,2023-07-04 04:47:41,519,P16ea,pending
1322,2023-07-04 05:14:32,519,P16ea,pending
1323,2023-07-04 08:56:20,519,P16ea,pending
1324,2023-07-04 10:24:32,519,P16ea,pending
1325,2023-07-04 10:45:49,519,P16ea,pending
1326,2023-07-04 12:36:33,519,P16ea,pending
1327,2023-07-04 21:46:01,421,P1024,storred
1328,2023-07-04 22:25:41,617,P24c7,pending
1329,2023-07-04 23:09:30,519,P16ea,pending
1330,2023-07-04 23:21:30,519,P16ea,pending
1331,2023-07-04 23:28:43,421,P1024,storred
1332,2023-07-04 23:49:06,617,P24c7,pending
1333,2023-07-04 23:54:43,421,P1024,storred
1334,2023-07-05 00:32:07,519,P16ea,pending
1335,2023-07-05 00:34:10,421,P1024,storred
1336,2023-07-05 00:44:29,617,P24c7,pending
1337,2023-07-05 00:57:17,617,P24c7,pending
1338,2023-07-05 01:10:37,617,P24c7,pending
1339,2023-07-05 01:17:09,519,P16ea,pending
1340,2023-07-05 01:24:19,421,P1024,storred
1341,2023-07-05 01:53:07,421,P1024,storred
1342,2023-07-05 02:50:43,421,P1024,storred
1343,2023-07-05 02:56:20,421,P1024,storred
1344,2023-07-05 03:15:36,421,P1024,storred
1345,2023-07-05 03:32:16,519,P16ea,pending
1346,2023-07-05 03:42:56,421,P1024,storred
1347,2023-07-05 04:02:26,421,P1024,storred
1348,2023-07-05 05:00:58,421,P1024,storred
1349,2023-07-05 05:11:26,519,P16ea,pending
1350,2023-07-05 09:23:16,519,P16ea,pending
1351,2023-07-05 21:50:09,421,P1024,storred
1352,2023-07-05 22:07:21,421,P1024,storred
1353,2023-07-05 22:59:31,421,P1024,storred
1354,2023-07-05 23:30:51,421,P1024,storred
1355,2023-07-05 23:32:06,519,P16ea,pending
1356,2023-07-05 23:56:23,421,P1024,storred
1357,2023-07-06 00:19:40,421,P1024,storred
1358,2023-07-06 00:23:50,519,P16ea,pending
1359,2023-07-06 00:33:10,421,P1024,storred
1360,2023-07-06 00:47:58,421,P1024,storred
1361,2023-07-06 00:56:13,421,P1024,storred
1362,2023-07-06 01:08:22,421,P1024,storred
1363,2023-07-06 01:19:12,421,P1024,storred
1364,2023-07-06 01:24:32,421,P1024,storred
1365,2023-07-06 01:42:11,421,P1024,storred
1366,2023-07-06 02:35:39,519,P16ea,pending
1367,2023-07-06 02:47:38,421,P1024,storred
1368,2023-07-06 03:21:40,421,P1024,storred
1369,2023-07-06 03:55:42,420,P0300,storred
1370,2023-07-06 03:55:42,420, P0012,storred
1371,2023-07-06 04:19:36,421,P1024,storred
1372,2023-07-06 04:41:15,519,P16ea,pending
1373,2023-07-06 04:43:04,421,P1024,storred
1374,2023-07-06 05:05:14,421,P1024,storred
1375,2023-07-06 06:12:18,519,P16ea,pending
1376,2023-07-06 06:47:00,421,P1024,storred
1377,2023-07-06 06:56:24,421,P1024,storred
1378,2023-07-06 08:42:48,519,P16ea,pending
1379,2023-07-06 13:16:33,519,P16ea,pending
1380,2023-07-06 21:52:15,421,P1024,storred
1381,2023-07-06 22:23:50,617,P24c7,pending
1382,2023-07-06 22:57:04,519,P16ea,pending
1383,2023-07-06 23:14:19,421,P1024,storred
1384,2023-07-06 23:32:47,421,P1024,storred
1385,2023-07-06 23:54:18,421,P1024,storred
1386,2023-07-06 23:59:50,617,P24c7,pending
1387,2023-07-07 00:15:59,421,P1024,storred
1388,2023-07-07 00:36:09,617,P24c7,pending
1389,2023-07-07 00:37:10,421,P1024,storred
1390,2023-07-07 00:37:47,519,P16ea,pending
1391,2023-07-07 00:50:54,421,P1024,storred
1392,2023-07-07 01:02:02,519,P16ea,pending
1393,2023-07-07 01:20:24,421,P1024,storred
1394,2023-07-07 01:40:50,421,P1024,storred
1395,2023-07-07 02:14:23,421,P1024,storred
1396,2023-07-07 02:26:38,519,P16ea,pending
1397,2023-07-07 02:41:06,617,P24c7,pending
1398,2023-07-07 02:44:09,421,P1024,storred
1399,2023-07-07 03:05:08,519,P16ea,pending
1400,2023-07-07 03:27:31,421,P1024,storred
1401,2023-07-07 03:39:54,421,P1024,storred
1402,2023-07-07 04:06:46,421,P1024,storred
1403,2023-07-07 04:35:40,519,P16ea,pending
1404,2023-07-07 04:46:45,519,P16ea,pending
1405,2023-07-07 05:31:58,519,P16ea,pending
1406,2023-07-07 06:34:24,617,P24c7,pending
1407,2023-07-07 07:28:48,617,P24c7,pending
1408,2023-07-07 08:14:42,519,P16ea,pending
1409,2023-07-07 08:22:20,519,P16ea,pending
1410,2023-07-07 08:41:40,519,P16ea,pending
1411,2023-07-07 09:38:47,519,P16ea,pending
1412,2023-07-07 20:59:47,519,P16ea,pending
1413,2023-07-07 21:03:44,519,P16ea,pending
1414,2023-07-07 21:38:43,421,P1024,storred
1415,2023-07-07 23:12:29,421,P1024,storred
1416,2023-07-07 23:24:37,421,P1024,storred
1417,2023-07-07 23:51:32,421,P1024,storred
1418,2023-07-08 00:38:13,421,P1024,storred
1419,2023-07-08 00:43:22,421,P1024,storred
1420,2023-07-08 00:52:09,421,P1024,storred
1421,2023-07-08 00:59:54,421,P1024,storred
1422,2023-07-08 01:08:17,421,P1024,storred
1423,2023-07-08 01:20:13,421,P1024,storred
1424,2023-07-08 01:50:22,421,P1024,storred
1425,2023-07-08 01:59:48,421,P1024,storred
1426,2023-07-08 02:23:03,421,P1024,storred
1427,2023-07-08 02:36:22,519,P16ea,pending
1428,2023-07-08 02:56:04,519,P16ea,pending
1429,2023-07-08 03:47:41,421,P1024,storred
1430,2023-07-08 03:59:12,421,P1024,storred
1431,2023-07-08 05:39:28,421,P1024,storred
1432,2023-07-08 05:51:30,421,P1024,storred
1433,2023-07-08 06:20:11,519,P16ea,pending
1434,2023-07-08 07:53:39,519,P16ea,pending
1435,2023-07-08 09:58:41,519,P16ea,pending
1436,2023-07-08 10:23:11,519,P16ea,pending
1437,2023-07-08 23:01:49,519,P16ea,pending
1438,2023-07-09 00:34:01,519,P16ea,pending
1439,2023-07-09 01:19:43,519,P16ea,pending
1440,2023-07-09 01:59:26,519,P16ea,pending
1441,2023-07-09 06:06:00,519,P16ea,pending
1442,2023-07-09 06:20:35,519,P16ea,pending
1443,2023-07-09 08:53:36,519,P16ea,pending
1444,2023-07-09 10:56:20,519,P16ea,pending
1445,2023-07-10 21:59:10,421,P1024,storred
1446,2023-07-10 22:09:49,421,P1024,storred
1447,2023-07-10 23:15:35,421,P1024,storred
1448,2023-07-10 23:32:29,421,P1024,storred
1449,2023-07-11 00:15:51,421,P1024,storred
1450,2023-07-11 01:33:23,421,P1024,storred
1451,2023-07-11 01:57:12,421,P1024,storred
1452,2023-07-11 02:16:04,421,P1024,storred
1453,2023-07-11 04:11:33,421,P1024,storred
1454,2023-07-11 04:36:19,421,P1024,storred
1455,2023-07-11 07:44:13,421,P1024,storred
1456,2023-07-11 07:51:08,421,P1024,storred
1457,2023-07-11 08:02:20,421,P1024,storred
1458,2023-07-11 09:39:55,672,P2000,pending
1459,2023-07-11 09:54:03,421,P1024,storred
1460,2023-07-11 10:09:27,672,P2000,pending
1461,2023-07-11 11:03:23,672,P2000,pending
1462,2023-07-11 21:40:03,672,P2000,pending
1463,2023-07-11 21:57:45,421,P1024,storred
1464,2023-07-11 23:03:48,421,P1024,storred
1465,2023-07-11 23:40:19,421,P1024,storred
1466,2023-07-12 00:15:14,421,P1024,storred
1467,2023-07-12 00:37:30,421,P1024,storred
1468,2023-07-12 00:52:03,421,P1024,storred
1469,2023-07-12 00:52:56,672,P2000,pending
1470,2023-07-12 01:12:02,421,P1024,storred
1471,2023-07-12 01:30:09,421,P1024,storred
1472,2023-07-12 01:40:21,421,P1024,storred
1473,2023-07-12 01:49:21,421,P1024,storred
1474,2023-07-12 02:09:32,672,P2000,pending
1475,2023-07-12 02:16:44,421,P1024,storred
1476,2023-07-12 02:30:01,421,P1024,storred
1477,2023-07-12 02:52:42,421,P1024,storred
1478,2023-07-12 03:05:12,421,P1024,storred
1479,2023-07-12 03:08:28,672,P2000,pending
1480,2023-07-12 03:48:07,672,P2000,pending
1481,2023-07-12 04:00:43,421,P1024,storred
1482,2023-07-12 04:19:42,421,P1024,storred
1483,2023-07-12 04:29:07,421,P1024,storred
1484,2023-07-12 04:33:58,672,P2000,pending
1485,2023-07-12 06:30:13,456,P02e5,pending
1486,2023-07-12 07:54:00,421,P1024,storred
1487,2023-07-12 08:01:40,421,P1024,storred
1488,2023-07-12 08:18:40,421,P1024,storred
1489,2023-07-12 09:28:19,672,P2000,pending
1490,2023-07-12 10:42:40,672,P2000,pending
1491,2023-07-12 11:42:55,672,P2000,pending
1492,2023-07-12 21:46:54,672,P2000,pending
1493,2023-07-12 21:56:23,421,P1024,storred
1494,2023-07-12 22:07:08,421,P1024,storred
1495,2023-07-12 23:27:01,672,P2000,pending
1496,2023-07-12 23:28:21,421,P1024,storred
1497,2023-07-12 23:34:43,672,P2000,pending
1498,2023-07-12 23:42:04,421,P1024,storred
1499,2023-07-12 23:45:39,672,P2000,pending
1500,2023-07-12 23:46:42,421,P1024,storred
1501,2023-07-12 23:56:08,421,P1024,storred
1502,2023-07-13 00:18:29,421,P1024,storred
1503,2023-07-13 00:31:12,672,P2000,pending
1504,2023-07-13 00:48:07,421,P1024,storred
1505,2023-07-13 00:58:11,421,P1024,storred
1506,2023-07-13 01:04:17,421,P1024,storred
1507,2023-07-13 01:09:53,672,P2000,pending
1508,2023-07-13 01:17:16,421,P1024,storred
1509,2023-07-13 01:25:51,421,P1024,storred
1510,2023-07-13 01:31:43,421,P1024,storred
1511,2023-07-13 01:37:15,421,P1024,storred
1512,2023-07-13 02:07:24,421,P1024,storred
1513,2023-07-13 02:30:21,672,P2000,pending
1514,2023-07-13 02:48:53,421,P1024,storred
1515,2023-07-13 03:04:08,421,P1024,storred
1516,2023-07-13 03:39:53,421,P1024,storred
1517,2023-07-13 04:06:52,421,P1024,storred
1518,2023-07-13 04:14:43,672,P2000,pending
1519,2023-07-13 04:27:47,421,P1024,storred
1520,2023-07-13 04:47:52,421,P1024,storred
1521,2023-07-13 05:35:58,672,P2000,pending
1522,2023-07-13 07:23:31,672,P2000,pending
1523,2023-07-13 07:39:53,421,P1024,storred
1524,2023-07-13 07:52:43,421,P1024,storred
1525,2023-07-13 08:56:00,421,P1024,storred
1526,2023-07-13 09:01:49,672,P2000,pending
1527,2023-07-13 10:23:10,672,P2000,pending
1528,2023-07-13 12:32:22,672,P2000,pending
1529,2023-07-13 21:05:43,672,P2000,pending
1530,2023-07-13 21:34:40,672,P2000,pending
1531,2023-07-13 21:52:17,421,P1024,storred
1532,2023-07-13 23:27:09,421,P1024,storred
1533,2023-07-13 23:44:07,421,P1024,storred
1534,2023-07-14 00:04:07,421,P1024,storred
1535,2023-07-14 00:23:07,421,P1024,storred
1536,2023-07-14 01:19:37,421,P1024,storred
1537,2023-07-14 01:34:26,421,P1024,storred
1538,2023-07-14 01:48:53,421,P1024,storred
1539,2023-07-14 02:04:49,421,P1024,storred
1540,2023-07-14 02:14:24,421,P1024,storred
1541,2023-07-14 02:44:38,421,P1024,storred
1542,2023-07-14 03:04:16,421,P1024,storred
1543,2023-07-14 03:18:21,421,P1024,storred
1544,2023-07-14 04:17:16,421,P1024,storred
1545,2023-07-14 04:27:48,421,P1024,storred
1546,2023-07-14 04:36:58,421,P1024,storred
1547,2023-07-14 04:45:49,421,P1024,storred
1548,2023-07-14 05:06:06,421,P1024,storred
1549,2023-07-14 12:46:35,519,P208e,pending
1550,2023-07-14 20:43:41,519,P208e,pending
1551,2023-07-14 21:42:15,421,P1024,storred
1552,2023-07-14 23:35:10,421,P1024,storred
1553,2023-07-15 00:00:33,421,P1024,storred
1554,2023-07-15 00:35:17,421,P1024,storred
1555,2023-07-15 01:17:26,421,P1024,storred
1556,2023-07-15 01:22:43,421,P1024,storred
1557,2023-07-15 01:34:51,421,P1024,storred
1558,2023-07-15 02:13:02,421,P1024,storred
1559,2023-07-15 02:27:10,421,P1024,storred
1560,2023-07-15 02:35:45,421,P1024,storred
1561,2023-07-15 02:42:08,421,P1024,storred
1562,2023-07-15 02:47:30,421,P1024,storred
1563,2023-07-15 02:54:28,421,P1024,storred
1564,2023-07-15 03:02:34,421,P1024,storred
1565,2023-07-15 03:08:28,421,P1024,storred
1566,2023-07-15 03:28:02,421,P1024,storred
1567,2023-07-15 03:38:34,421,P1024,storred
1568,2023-07-15 03:51:25,421,P1024,storred
9,2023-07-18 00:52:54,415,P02e5,pending
10,2023-07-19 01:35:45,415,P02e5,pending
11,2023-07-22 02:01:55,415,P02e5,pending
12,2023-07-25 03:55:48,415,P02e5,pending
13,2023-07-27 04:51:31,415,P02e5,pending
14,2023-07-27 04:53:54,415,P02e5,pending
15,2023-07-28 07:46:38,415,P02e5,pending
16,2023-08-16 04:57:18,415,P02e5,pending
17,2023-08-19 00:55:32,415,P02e5,pending
18,2023-08-19 01:06:20,415,P02e5,pending
19,2023-09-09 04:33:15,415,P02e5,pending
20,2023-09-09 06:07:54,415,P02e5,pending
21,2023-09-09 06:42:09,415,P02e5,pending
22,2023-09-12 01:58:43,415,P02e5,pending
23,2023-09-12 02:08:42,415,P02e5,pending
24,2023-09-14 08:46:30,415,P02e5,pending
25,2023-09-16 04:22:02,415,P02e5,pending
26,2023-09-21 09:08:52,415,P02e5,pending
27,2023-09-21 09:17:12,415,P02e5,pending
28,2023-09-21 09:40:04,415,P02e5,pending
29,2023-09-22 02:21:41,415,P02e5,pending
30,2023-09-22 03:12:12,415,P02e5,pending
31,2023-09-29 01:21:28,415,P02e5,pending
32,2023-10-05 02:59:12,415,P02e5,pending
33,2023-10-18 08:38:02,415,P02e5,pending
34,2023-10-19 04:13:35,415,P02e5,pending
35,2023-10-23 10:46:36,415,P02e5,pending
36,2023-11-11 04:50:14,415,P02e5,pending
37,2023-11-11 05:08:07,415,P02e5,pending
38,2023-11-11 06:01:05,415,P02e5,pending
39,2023-11-22 08:48:46,415,P02e5,pending
40,2023-11-22 08:58:54,415,P02e5,pending
41,2023-11-22 09:14:19,415,P02e5,pending
42,2023-11-28 00:19:23,415,P02e5,pending
43,2023-11-28 03:03:57,415,P0113,storred
44,2023-11-28 03:04:14,415,P02e5,pending
45,2023-11-28 03:04:14,415, P0113,pending
46,2023-11-28 08:13:46,415,P0113,storred
47,2023-11-28 08:14:03,415,P02e5,pending
48,2023-11-28 09:00:57,415,P0113,storred
49,2023-11-28 09:01:14,415,P02e5,pending
50,2023-11-29 00:24:12,415,P0113,storred
51,2023-11-29 02:06:15,415,P0113,storred
52,2023-11-29 02:10:56,415,P0113,storred
53,2023-11-29 02:14:10,415,P0113,storred
54,2023-11-29 02:35:52,415,P0113,storred
55,2023-11-29 03:10:30,415,P0113,storred
56,2023-11-29 05:38:04,415,P0113,storred
57,2023-11-29 09:12:41,415,P0113,storred
58,2023-11-29 09:32:32,415,P0113,storred
59,2023-11-29 10:12:37,415,P0113,storred
60,2023-11-30 00:16:23,415,P0113,storred
61,2023-11-30 00:18:34,415,P0113,storred
62,2023-11-30 01:49:38,415,P0113,storred
63,2023-11-30 03:28:27,415,P0113,storred
64,2023-11-30 23:57:39,415,P0113,storred
65,2023-12-01 02:31:11,415,P0113,storred
66,2023-12-01 03:01:00,415,P0113,storred
67,2023-12-01 03:20:21,415,P0113,storred
68,2023-12-01 03:47:50,415,P0113,storred
69,2023-12-01 03:51:20,415,P0113,storred
70,2023-12-01 09:33:50,415,P0113,storred
71,2023-12-01 09:46:50,415,P0113,storred
72,2023-12-01 23:50:38,415,P0113,storred
73,2023-12-02 00:00:04,415,P0113,storred
74,2023-12-02 00:46:40,415,P0113,storred
75,2023-12-02 04:37:07,415,P0113,storred
76,2023-12-02 04:55:53,415,P0113,storred
77,2023-12-06 00:50:38,415,P0113,storred
78,2023-12-06 01:18:41,415,P0113,storred
79,2023-12-06 02:11:57,415,P0113,storred
80,2023-12-06 02:16:41,415,P0113,storred
81,2023-12-06 02:24:42,415,P0113,storred
82,2023-12-06 02:57:05,415,P0113,storred
83,2023-12-06 03:30:58,415,P0113,storred
84,2023-12-06 03:35:50,415,P0113,storred
85,2023-12-06 09:14:07,415,P0113,storred
86,2023-12-06 09:29:48,415,P0113,storred
87,2023-12-06 09:38:00,415,P0113,storred
88,2023-12-07 00:15:35,415,P0113,storred
89,2023-12-07 01:12:13,415,P0113,storred
90,2023-12-07 01:31:28,415,P0113,storred
91,2023-12-07 09:00:14,415,P0113,storred
92,2023-12-07 09:14:52,415,P0113,storred
93,2023-12-08 00:13:12,415,P0113,storred
94,2023-12-08 00:43:16,415,P0113,storred
95,2023-12-08 01:12:31,415,P0113,storred
96,2023-12-08 05:20:45,415,P0113,storred
97,2023-12-08 06:11:56,415,P0113,storred
98,2023-12-08 06:16:21,415,P0113,storred
99,2023-12-08 08:57:23,415,P0113,storred
100,2023-12-08 09:07:16,415,P0113,storred
101,2023-12-08 09:16:26,415,P0113,storred
102,2023-12-09 00:32:39,415,P0113,storred
103,2023-12-09 00:55:48,415,P0113,storred
104,2023-12-09 04:42:42,415,P0113,storred
105,2023-12-09 05:03:44,415,P0113,storred
106,2023-12-11 04:16:12,415,P0113,storred
107,2023-12-11 10:47:18,415,P0113,storred
108,2023-12-11 23:46:56,415,P0113,storred
109,2023-12-11 23:52:45,415,P0113,storred
110,2023-12-12 00:52:47,415,P0113,storred
111,2023-12-12 05:50:59,415,P0113,storred
112,2023-12-12 06:07:23,415,P0113,storred
113,2023-12-12 06:50:08,415,P0113,storred
114,2023-12-12 07:45:29,415,P0113,storred
115,2023-12-12 08:03:23,415,P0113,storred
116,2023-12-13 00:41:55,415,P0113,storred
117,2023-12-13 01:00:50,415,P0113,storred
118,2023-12-13 01:11:54,415,P0113,storred
119,2023-12-13 01:21:13,415,P0113,storred
120,2023-12-13 01:41:49,415,P0113,storred
121,2023-12-13 01:54:59,415,P0113,storred
122,2023-12-13 03:27:52,415,P0113,storred
123,2023-12-13 04:49:41,415,P0113,storred
124,2023-12-13 06:08:29,415,P0113,storred
125,2023-12-13 08:40:35,415,P0113,storred
126,2023-12-13 23:49:18,415,P0113,storred
127,2023-12-14 00:22:22,415,P0113,storred
128,2023-12-14 00:29:48,415,P0113,storred
129,2023-12-14 00:57:52,415,P0113,storred
130,2023-12-14 01:28:08,415,P0113,storred
131,2023-12-14 08:16:07,415,P0113,storred
132,2023-12-14 08:35:26,415,P0113,storred
133,2023-12-14 08:44:52,415,P0113,storred
134,2023-12-14 09:32:15,415,P0113,storred
135,2023-12-14 09:42:19,415,P0113,storred
136,2023-12-14 09:54:54,415,P0113,storred
137,2023-12-14 23:57:06,415,P0113,storred
138,2023-12-15 02:02:38,415,P0113,storred
139,2023-12-15 02:43:53,415,P0113,storred
140,2023-12-15 03:24:19,415,P0113,storred
141,2023-12-15 08:50:39,415,P0113,storred
142,2023-12-15 08:55:39,415,P0113,storred
143,2023-12-15 09:03:46,415,P0113,storred
144,2023-12-15 09:25:17,415,P0113,storred
145,2023-12-16 00:33:33,415,P0113,storred
146,2023-12-19 09:11:09,415,P02e5,pending
147,2023-12-19 09:21:46,415,P02e5,pending
148,2023-12-22 01:45:11,415,P02e5,pending
149,2023-12-22 02:04:05,415,P02e5,pending
150,2023-12-23 04:48:23,415,P02e5,pending
151,2023-12-27 01:02:50,415,P02e5,pending
152,2023-12-27 01:44:04,415,P02e5,pending
153,2023-12-27 05:35:56,415,P02e5,pending
154,2024-01-05 23:16:18,415,P02e5,pending
155,2024-01-06 01:38:41,415,P02e5,pending
156,2024-01-11 22:36:46,415,P02e5,pending
157,2024-02-03 03:22:12,415,P02e5,pending
158,2023-07-21 03:30:11,425,P0204,pending
159,2023-07-21 04:04:05,425,P0204,pending
160,2023-07-21 04:10:24,425,P0204,storred
161,2023-07-21 04:35:18,425,P0204,storred
162,2023-08-03 05:56:59,425,P061a,pending
163,2023-08-03 05:56:59,425, P0471,pending
164,2023-08-03 05:56:59,425, P0183,pending
165,2023-08-03 05:56:59,425, P0113,pending
166,2023-08-03 05:56:59,425, P0047,pending
167,2023-08-03 05:56:59,425, P0472,pending
168,2023-08-03 05:56:59,425, P0102,pending
0,2024-03-01 21:45:50,401,P0103,storred
1,2024-03-01 21:50:03,401,P0103,storred
2,2024-03-01 21:52:31,401,P0103,storred
3,2024-03-01 21:53:24,401,P0103,storred
4,2024-03-01 21:54:00,401,P0103,storred
5,2024-03-01 21:54:38,401,P0103,storred
6,2024-03-01 21:57:40,401,P0103,storred
7,2024-03-01 22:00:05,401,P0103,storred
8,2024-03-01 22:06:01,401,P0103,storred
9,2024-03-01 22:08:43,401,P0103,storred
10,2024-03-01 22:11:42,401,P0103,storred
11,2024-03-01 22:14:42,401,P0103,storred
12,2024-03-01 22:17:00,401,P0103,storred
13,2024-03-01 22:19:42,401,P0103,storred
14,2024-03-01 22:22:42,401,P0103,storred
15,2024-03-01 22:25:44,401,P0103,storred
16,2024-03-01 22:28:56,401,P0103,storred
17,2024-03-01 22:31:27,401,P0103,storred
18,2024-03-01 22:34:34,401,P0103,storred
19,2024-03-01 22:38:15,401,P0103,storred
20,2024-03-01 22:39:02,401,P0103,storred
21,2024-03-01 22:41:48,401,P0103,storred
22,2024-03-01 22:47:51,401,P0103,storred
23,2024-03-01 22:50:55,401,P0103,storred
24,2024-03-01 22:54:05,401,P0103,storred
25,2024-03-01 22:57:03,401,P0103,storred
26,2024-03-01 23:00:09,401,P0103,storred
27,2024-03-01 23:03:12,401,P0103,storred
28,2024-03-01 23:07:02,401,P0103,storred
29,2024-03-01 23:11:19,401,P0103,storred
30,2024-03-01 23:14:26,401,P0103,storred
31,2024-03-01 23:16:47,401,P0103,storred
32,2024-03-01 23:18:43,401,P0103,storred
33,2024-03-01 23:21:53,401,P0103,storred
34,2024-03-01 23:25:00,401,P0103,storred
35,2024-03-01 23:28:08,401,P0103,storred
36,2024-03-01 23:29:55,401,P0103,storred
37,2024-03-01 23:30:26,401,P0103,storred
38,2024-03-01 23:31:04,401,P0103,storred
39,2024-03-01 23:33:43,401,P0103,storred
40,2024-03-01 23:36:23,401,P0103,storred
41,2024-03-01 23:38:36,401,P0103,storred
42,2024-03-01 23:41:12,401,P0103,storred
43,2024-03-01 23:46:42,401,P0103,storred
44,2024-03-01 23:49:55,401,P0103,storred
45,2024-03-01 23:52:43,401,P0103,storred
46,2024-03-01 23:54:46,401,P0103,storred
47,2024-03-01 23:57:57,401,P0103,storred
48,2024-03-02 00:00:55,401,P0103,storred
49,2024-03-02 00:03:13,401,P0103,storred
50,2024-03-02 00:06:01,401,P0103,storred
51,2024-03-02 00:09:18,401,P0103,storred
52,2024-03-02 00:12:38,401,P0103,storred
53,2024-03-02 00:13:18,401,P0103,storred
54,2024-03-02 00:15:00,401,P0103,storred
55,2024-03-02 00:17:55,401,P0103,storred
56,2024-03-02 00:18:30,401,P0103,storred
57,2024-03-02 00:18:52,401,P0103,storred
58,2024-03-02 00:19:27,401,P0103,storred
59,2024-03-02 00:20:06,401,P0103,storred
60,2024-03-02 00:23:39,401,P0103,storred
61,2024-03-02 00:24:47,401,P0103,storred
62,2024-03-02 00:25:45,401,P0103,storred
63,2024-03-02 00:29:06,401,P0103,storred
64,2024-03-02 00:32:23,401,P0103,storred
65,2024-03-02 00:34:09,401,P0103,storred
66,2024-03-02 00:35:43,401,P0103,storred
67,2024-03-02 00:39:07,401,P0103,storred
68,2023-04-19 08:48:12,414,P2000,pending
69,2023-04-19 09:25:37,414,P2000,pending
70,2023-04-27 08:07:45,414,P2000,pending
71,2023-05-27 03:49:38,414,P2000,pending
72,2023-05-29 23:14:54,414,P2000,pending
73,2023-05-30 07:11:02,414,P2000,pending
74,2023-05-30 07:39:33,414,P2000,pending
75,2023-06-01 08:51:52,414,P2000,pending
76,2023-06-01 22:59:03,414,P2000,pending
77,2023-06-02 09:03:27,414,P2000,pending
78,2023-06-06 08:52:40,414,P2000,pending
79,2023-06-09 08:29:02,414,P2000,pending
80,2023-06-09 09:27:40,414,P2000,pending
81,2023-06-09 22:59:15,414,P2000,pending
82,2023-06-09 23:20:24,414,P2000,pending
83,2023-06-09 23:32:53,414,P2000,pending
84,2023-06-09 23:58:46,414,P2000,pending
85,2023-06-10 01:12:49,414,P2000,pending
86,2023-06-10 01:43:07,414,P2000,pending
87,2023-06-15 08:49:26,414,P2000,pending
88,2023-06-16 00:24:50,414,P2000,pending
89,2023-06-16 08:44:39,414,P2000,pending
90,2023-06-28 23:18:57,414,P2000,pending
91,2023-06-29 00:51:13,414,P2000,pending
92,2023-06-29 01:14:26,414,P2000,pending
93,2023-06-29 08:47:41,414,P2000,pending
94,2023-06-29 22:14:54,414,P2000,pending
95,2023-06-30 00:36:28,414,P2000,pending
96,2023-06-30 03:40:24,414,P2000,pending
97,2023-06-30 09:29:29,414,P2000,pending
98,2023-06-30 22:08:34,414,P2000,pending
99,2023-06-30 23:30:25,414,P2000,pending
